geometry,seed,k,e_total,v_direct,v_denial,v_denial_raw,route_changed
long_low_hit,3,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,3,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,3,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,3,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,4,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,4,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,4,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,4,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,5,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,5,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,5,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,5,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,6,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,6,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,6,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,6,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,7,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,7,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,7,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,7,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,8,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,8,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,8,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,8,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,9,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,9,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,9,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,9,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,10,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,10,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,10,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,10,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,11,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,11,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,11,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,11,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,12,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,12,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,12,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,12,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,13,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,13,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,13,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,13,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,14,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,14,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,14,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,14,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,15,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,15,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,15,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,15,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,16,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,16,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,16,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,16,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,17,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,17,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,17,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,17,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,18,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,18,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,18,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,18,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,19,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,19,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,19,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,19,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,20,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,20,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,20,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,20,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,21,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,21,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,21,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,21,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,22,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,22,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,22,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,22,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,23,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,23,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,23,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,23,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,24,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,24,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,24,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,24,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,25,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,25,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,25,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,25,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,26,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,26,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,26,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,26,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,27,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,27,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,27,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,27,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,28,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,28,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,28,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
long_low_hit,28,6,0.16666666666666666,1.8333333333333333,4.000000000000001,4.000000000000001,1
long_low_hit,29,1,0.027777777777777776,0.3055555555555555,0.0,0.0,1
long_low_hit,29,2,0.05555555555555555,0.611111111111111,0.0,0.0,1
long_low_hit,29,4,0.1111111111111111,1.222222222222222,4.000000000000001,4.000000000000001,1
