cell,geometry,fleet,seed,sample_kind,n_plans,j_ref,j_tied_top,j_tiers,threat_weight,options_total,cross_total,cross_low,cross_high,attacker_id,launcher_id,launch_side,launch_angle,setting_index,launch_at_mf,salvo,torpedo_heading,launch_hex,e_hits_direct,direct_aspect,direct_distance,direct_contact,tau0_hex,tau0_heading,tau0_cost,tau0_plan,tau0_j,c_route_changed,c_plan_changed,c_hex,c_heading,c_cost,c_plan,c_j,c_denial,c_heading_change,c_speed_loss,c_deviation,c_contact,c_p_hit,d_route_changed,d_hex,d_heading,d_cost,d_j,d_denial,d_heading_change,d_speed_loss,d_deviation,d_contact,c1_route_changed,c1_hex,c1_denial,c1_denial_norm,v_direct_vp,v_direct_norm,v_denial_norm,v_denial_d_norm,ca_vp
close:2v1,close,2v1,23486950,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,1,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,24299167,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,1,2,6,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,25111384,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,2,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,25923601,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,0,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,26735818,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,port,B,1,1,2,6,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,27548035,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,1,2,6,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,28360252,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,port,B,1,1,2,6,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,29172469,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,1,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,29984686,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,1,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,30796903,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,0,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,31609120,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,1,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,32421337,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,port,B,2,1,2,6,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,33233554,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,0,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,34045771,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,1,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,34857988,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,0,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,35670205,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,port,B,1,1,2,6,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,36482422,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,37294639,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,38106856,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,1,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,38919073,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,port,B,0,1,2,6,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,39731290,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,port,B,1,1,2,6,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,40543507,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,2,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,41355724,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,1,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,42167941,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,0,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,42980158,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,0,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,43792375,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,port,B,0,1,2,6,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,44604592,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,45416809,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,2,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,46229026,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,2,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,47041243,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,47853460,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,48665677,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-FUBUKI,TT1,port,A,1,0,2,6,T19,1.1388888888888888,broadside,2,t2.i2@T17,W17,1,5,1PP1P2,34.666666666666664,True,True,V17,6,5,1P1P1P1P1,28.666666666666664,6.0,1,0,1,,0.0,True,V17,6,5,28.666666666666664,6.0,1,0,1,,True,V17,6.0,0.1730769230769231,11.38888888888889,0.39017489711934156,0.1730769230769231,0.1730769230769231,10
close:2v1,close,2v1,49477894,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,port,B,1,1,2,6,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
close:2v1,close,2v1,50290111,direct,580,34.666666666666664,2,30,0.3425925925925926,192,9,0,9,IBS-U-IJN-HATSUYUKI,TT1,starboard,B,0,1,2,2,U17,1.1388888888888888,broadside,1,t2.i1@T17,W17,1,5,1PP1P2,34.666666666666664,False,False,W17,1,5,1PP1P2,34.666666666666664,0.0,0,0,0,"t2.i1@T17(broadside,d1,m+5)",0.7222222222222222,True,U17,4,0,16.083333333333332,18.583333333333332,3,5,2,,True,U17,18.583333333333332,0.5360576923076923,11.38888888888889,0.39017489711934156,0.0,0.5360576923076923,10
crossing:1v1,crossing,1v1,21667827,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,1,2,6,U19,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,22480044,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,23292261,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,1,2,6,U19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,24104478,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,24916695,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,25728912,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,26541129,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,27353346,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,28165563,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,28977780,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@S11,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,29789997,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,0,2,6,T19,0.08333333333333333,broadside,9,t3.i2@S11,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,30602214,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,2,2,2,6,V18,0.08333333333333333,broadside,9,t3.i5@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,31414431,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,1,2,6,U19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,32226648,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,B,1,2,2,6,V18,0.08333333333333333,broadside,9,t3.i4@U10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,33038865,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
crossing:1v1,crossing,1v1,33851082,low,580,5.333333333333333,33,4,0.3425925925925926,96,6,6,0,IBS-U-IJN-FUBUKI,TT1,port,A,2,0,2,6,T19,0.08333333333333333,broadside,9,t3.i3@T10,Q12,1,4,1PP1P1P,5.333333333333333,True,True,Q12,3,4,1PP1P1S,5.333333333333333,0.0,2,0,0,,0.0,True,Q12,3,4,5.333333333333333,0.0,2,0,0,,True,Q12,0.0,0.0,0.8333333333333333,0.028549382716049385,0.0,0.0,10
